-1,0,-1.83697019872103e-16
-0.866025403784439,-0.5,-1.83697019872103e-16
-0.5,-0.866025403784439,-1.83697019872103e-16
-6.12323399573677e-17,-1,-1.83697019872103e-16
0.5,-0.866025403784439,-1.83697019872103e-16
0.866025403784439,-0.5,-1.83697019872103e-16
1,-1.22464679914735e-16,-1.83697019872103e-16
0.866025403784439,0.5,-1.83697019872103e-16
0.5,0.866025403784438,-1.83697019872103e-16
1.83697019872103e-16,1,-1.83697019872103e-16
-0.5,0.866025403784439,-1.83697019872103e-16
-0.866025403784438,0.5,-1.83697019872103e-16
-0.866025403784439,0,0.5
-0.75,-0.433012701892219,0.5
-0.433012701892219,-0.75,0.5
-5.30287619362453e-17,-0.866025403784439,0.5
0.433012701892219,-0.75,0.5
0.75,-0.433012701892219,0.5
0.866025403784439,-1.06057523872491e-16,0.5
0.75,0.433012701892219,0.5
0.43301270189222,0.75,0.5
1.59086285808736e-16,0.866025403784439,0.5
-0.433012701892219,0.75,0.5
-0.75,0.43301270189222,0.5
-0.5,0,0.866025403784438
-0.43301270189222,-0.25,0.866025403784438
-0.25,-0.43301270189222,0.866025403784438
-3.06161699786839e-17,-0.5,0.866025403784438
0.25,-0.43301270189222,0.866025403784438
0.43301270189222,-0.25,0.866025403784438
0.5,-6.12323399573677e-17,0.866025403784438
0.43301270189222,0.25,0.866025403784438
0.25,0.43301270189222,0.866025403784438
9.18485099360516e-17,0.5,0.866025403784438
-0.25,0.43301270189222,0.866025403784438
-0.43301270189222,0.25,0.866025403784438
