0.30294,0.11635,-0.014602,-0.14788,-0.27072,0.27165,0.13026,-0.030827,-0.13976,-0.26956,0.31685,0.13606,0.0050992,-0.14324,-0.24986,0.31916,0.11404,-0.012284,-0.14788,-0.2742,0.29135,0.14185,-0.02735,-0.14324,-0.2742
0.2858,0.11896,-0.030419,-0.14294,-0.27486,0.2761,0.12866,-0.018779,-0.16622,-0.26904,0.33042,0.13642,0.0045007,-0.13518,-0.27098,0.30132,0.13642,-0.014899,-0.13906,-0.26904,0.2858,0.14224,0.00062079,-0.15846,-0.2574
0.27656,0.141,-0.036394,-0.15522,-0.27348,0.28827,0.10865,-0.0085016,-0.16414,-0.26623,0.3223,0.14881,-0.0090595,-0.12621,-0.26846,0.28883,0.15328,-0.022448,-0.1435,-0.26679,0.29776,0.12873,0.0015397,-0.15354,-0.26177
0.2798,0.11107,-0.014742,-0.16423,-0.28856,0.30496,0.12291,-0.031023,-0.14055,-0.2708,0.2946,0.15251,0.0030194,-0.14647,-0.24712,0.29164,0.12143,-0.0043811,-0.14795,-0.27376,0.3168,0.14067,-0.016222,-0.12723,-0.26636
0.28559,0.11383,-0.012208,-0.1679,-0.26552,0.30907,0.12866,-0.036922,-0.1469,-0.27294,0.29918,0.16079,-0.0072658,-0.14319,-0.24204,0.29424,0.12248,-0.0097371,-0.15431,-0.26181,0.3103,0.13237,-0.022094,-0.14072,-0.27294
0.30095,0.1242,-0.028808,-0.13961,-0.27943,0.27589,0.14399,-0.019575,-0.16467,-0.25964,0.31282,0.14003,0.013401,-0.13565,-0.2636,0.30755,0.12816,-0.024851,-0.13565,-0.27547,0.27589,0.14399,-0.015617,-0.16071,-0.2636
0.28433,0.14111,-0.015481,-0.14661,-0.24845,0.29006,0.10928,-0.015481,-0.15488,-0.27837,0.31043,0.12137,-0.037759,-0.14279,-0.27582,0.30597,0.14747,0.0042521,-0.1447,-0.25418,0.30597,0.12328,-0.0014768,-0.15106,-0.27646
0.28334,0.14337,-0.0026776,-0.15279,-0.26435,0.29551,0.12309,0.0013794,-0.14264,-0.29072,0.29551,0.16366,-0.0067346,-0.12844,-0.25624,0.27523,0.13323,-0.0067346,-0.16293,-0.26841,0.29957,0.11903,-0.0087631,-0.15481,-0.28667
0.28781,0.12349,0.009834,-0.1483,-0.26073,0.30634,0.12967,-0.021052,-0.12977,-0.28296,0.29151,0.15191,0.0024214,-0.14089,-0.25949,0.27916,0.12473,0.0061277,-0.16066,-0.27555,0.29892,0.12473,-0.017345,-0.14459,-0.29532
0.27612,0.11278,-0.022158,-0.14999,-0.27782,0.30452,0.14829,-0.00085222,-0.14052,-0.26362,0.28085,0.15065,-0.022158,-0.16183,-0.27309,0.28795,0.12225,-0.017423,-0.15946,-0.27309,0.31399,0.15775,-0.0055867,-0.13342,-0.25415
0.3087,0.1318,-0.023786,-0.13675,-0.27955,0.26927,0.13926,-0.039771,-0.14953,-0.26995,0.28632,0.12328,-0.006735,-0.16339,-0.2593,0.32469,0.14885,-0.003538,-0.13675,-0.26676,0.28313,0.14992,-0.023786,-0.14314,-0.2625
0.29946,0.12254,-0.0029246,-0.15096,-0.28906,0.29404,0.15865,-0.0074378,-0.12659,-0.25837,0.27148,0.13879,-0.010146,-0.15637,-0.2665,0.28592,0.11983,-0.0047298,-0.15998,-0.29448,0.28863,0.15865,-0.010146,-0.13381,-0.2665
0.31504,0.12462,-0.0036498,-0.14779,-0.26548,0.31108,0.12859,-0.035387,-0.13985,-0.2668,0.29388,0.14975,-0.0036498,-0.13985,-0.24697,0.29388,0.11536,-0.012906,-0.15705,-0.28003,0.29653,0.12065,-0.040676,-0.14382,-0.26548
0.30535,0.12632,-0.030274,-0.14093,-0.27925,0.28291,0.1378,-0.041757,-0.1545,-0.27247,0.28969,0.11692,-0.013571,-0.16077,-0.26151,0.32049,0.14458,-0.0093954,-0.11796,-0.26307,0.29282,0.14772,-0.021923,-0.1378,-0.25942
0.30063,0.11117,-0.010961,-0.15345,-0.27401,0.27245,0.13466,-0.031316,-0.14405,-0.28184,0.30689,0.13622,0.0062631,-0.14092,-0.25835,0.31629,0.1237,-0.010961,-0.15032,-0.27088,0.28497,0.15501,-0.026618,-0.12526,-0.26932
0.3038,0.12949,0.011034,-0.15142,-0.2665,0.29195,0.13288,-0.024504,-0.14635,-0.27835,0.26488,0.13457,-0.014351,-0.17173,-0.26988,0.29872,0.13626,0.019495,-0.13958,-0.26819,0.29703,0.14134,-0.017735,-0.1345,-0.27835
0.28813,0.11574,-0.0095529,-0.15251,-0.28201,0.31084,0.15947,-0.0095529,-0.12896,-0.25342,0.28729,0.13004,-0.024689,-0.15587,-0.26099,0.30579,0.1107,-0.012917,-0.16092,-0.28201,0.29234,0.15106,-0.024689,-0.13485,-0.25847
0.30832,0.12019,-0.0056704,-0.15406,-0.28654,0.29905,0.16126,-0.016269,-0.13286,-0.2521,0.27653,0.12947,-0.017594,-0.16333,-0.26137,0.2911,0.11622,-0.012295,-0.16068,-0.27727,0.29375,0.16126,-0.021569,-0.13816,-0.25739
0.30889,0.13423,-0.0089335,-0.14351,-0.27236,0.30603,0.12278,-0.04043,-0.13206,-0.28381,0.28599,0.14569,-0.017523,-0.15496,-0.25518,0.31462,0.13137,-0.0060702,-0.13206,-0.26663,0.28599,0.11419,-0.034703,-0.13206,-0.26949
0.31518,0.13723,-0.020304,-0.11949,-0.2741,0.28017,0.14598,-0.026138,-0.13699,-0.2741,0.28017,0.11972,-0.0028005,-0.1545,-0.2741,0.31518,0.13723,-0.0028005,-0.12824,-0.2741,0.27434,0.13723,-0.026138,-0.14575,-0.28286
0.30262,0.1575,-0.025276,-0.1309,-0.265,0.29435,0.13178,-0.030787,-0.15294,-0.2604,0.29711,0.10974,-0.020684,-0.14651,-0.2852,0.30262,0.16025,-0.023439,-0.12814,-0.25857,0.28884,0.12719,-0.023439,-0.15478,-0.26592
0.26708,0.1382,-0.010509,-0.15674,-0.27818,0.31417,0.14068,0.016755,-0.14435,-0.27323,0.28195,0.12581,-0.022901,-0.13195,-0.28314,0.27452,0.14316,-0.017944,-0.1493,-0.28314,0.30426,0.14068,0.0068406,-0.13939,-0.26331
0.30476,0.13045,-0.050562,-0.15173,-0.27363,0.29867,0.14142,-0.01826,-0.15905,-0.259,0.30537,0.11704,-0.028011,-0.15295,-0.27424,0.29257,0.14569,-0.031668,-0.13284,-0.26693,0.29379,0.14325,0.0042907,-0.13345,-0.24498
0.27976,0.13236,-0.017918,-0.15766,-0.25912,0.2989,0.11704,-0.0045178,-0.15192,-0.28114,0.30752,0.1649,-0.017918,-0.13374,-0.2486,0.28263,0.13331,-0.024618,-0.15862,-0.2553,0.3123,0.12566,-0.0083465,-0.15288,-0.2821
0.29547,0.11523,-0.032627,-0.14725,-0.27766,0.29713,0.15094,-0.0102,-0.14809,-0.24859,0.28052,0.11689,-0.0077083,-0.16636,-0.26604,0.3071,0.12852,-0.032627,-0.14642,-0.27517,0.31042,0.15676,-0.0027245,-0.14975,-0.24776
0.31048,0.10884,-0.016092,-0.15019,-0.27513,0.27912,0.13586,-0.028634,-0.14247,-0.2703,0.3124,0.13441,0.012368,-0.15019,-0.24956,0.3153,0.11656,-0.0069269,-0.14682,-0.27223,0.28057,0.14213,-0.025257,-0.14392,-0.2703
0.29326,0.13887,-8.8226e-05,-0.16551,-0.25153,0.30209,0.13446,-0.019939,-0.13904,-0.2758,0.28885,0.15651,-8.8226e-05,-0.13904,-0.24933,0.27341,0.12784,0.0021174,-0.1589,-0.28021,0.29326,0.13887,-0.026556,-0.15007,-0.29344
0.2864,0.15669,-0.019566,-0.1374,-0.28196,0.27056,0.14381,-0.019566,-0.15819,-0.28196,0.28937,0.12896,-0.0017427,-0.14334,-0.28791,0.28838,0.16461,-0.0037231,-0.12552,-0.27305,0.27353,0.14976,0.00023764,-0.15126,-0.26711
0.31287,0.11529,-0.036698,-0.14862,-0.27988,0.30458,0.14016,0.0019896,-0.14171,-0.25224,0.29629,0.10976,-0.0063005,-0.15276,-0.27988,0.30044,0.11943,-0.032553,-0.14585,-0.26882,0.29629,0.14016,0.0019896,-0.14585,-0.2481
0.28824,0.13798,-0.007481,-0.13057,-0.28242,0.27226,0.14917,0.00211,-0.16573,-0.26964,0.30103,0.14438,0.018095,-0.13696,-0.27443,0.29943,0.12679,-0.007481,-0.13696,-0.28722,0.26746,0.13798,-0.010678,-0.16254,-0.27283
0.2757,0.14562,-0.023495,-0.16059,-0.26065,0.31373,0.13461,0.004523,-0.13957,-0.26766,0.30172,0.1206,-0.032501,-0.13957,-0.27966,0.2737,0.13461,-0.020493,-0.16459,-0.26065,0.31973,0.1296,-0.001481,-0.13957,-0.26365
0.28772,0.1489,-0.011836,-0.13239,-0.27121,0.28772,0.13794,-0.0045299,-0.1397,-0.29313,0.28772,0.12333,-0.015489,-0.13604,-0.28582,0.28042,0.14525,0.0027764,-0.1397,-0.24199,0.29503,0.13794,-0.0045299,-0.16162,-0.29678
0.30664,0.13942,0.021843,-0.14538,-0.25773,0.2988,0.13942,-0.019962,-0.1297,-0.27079,0.27528,0.13419,-0.0095106,-0.16628,-0.26556,0.29096,0.12635,0.011392,-0.14538,-0.27602,0.28835,0.12635,-0.025187,-0.15583,-0.29169
0.32565,0.12757,-0.0078038,-0.13521,-0.26561,0.28783,0.12359,-0.027711,-0.14517,-0.27258,0.26991,0.14549,-0.024725,-0.17005,-0.25964,0.32167,0.13454,-0.0028269,-0.1382,-0.26362,0.28982,0.12956,-0.031693,-0.14517,-0.26561
0.27188,0.11999,-0.024302,-0.15341,-0.28251,0.29846,0.11999,-0.028099,-0.1572,-0.25973,0.30605,0.15417,-0.0053161,-0.13062,-0.25213,0.30605,0.11999,0.0022783,-0.13822,-0.28251,0.30605,0.13898,-0.024302,-0.13062,-0.27492
0.29331,0.12995,-0.020235,-0.1309,-0.28635,0.26169,0.13785,-0.014966,-0.16251,-0.26264,0.30384,0.14049,0.016652,-0.1388,-0.27054,0.30384,0.14049,-0.014966,-0.14407,-0.29162,0.2775,0.14839,-0.0044265,-0.14407,-0.26791
0.29917,0.12608,0.0011667,-0.12755,-0.26958,0.3182,0.12798,-0.022928,-0.13452,-0.27592,0.26208,0.13527,-0.017855,-0.15576,-0.26989,0.3182,0.13147,-0.0013696,-0.13516,-0.27433,0.28871,0.11974,-0.022294,-0.13959,-0.28131
0.28333,0.13328,-0.018824,-0.15867,-0.25157,0.32008,0.13736,0.0056757,-0.13826,-0.26177,0.31294,0.13225,-0.03924,-0.1403,-0.27402,0.27313,0.14042,-0.028011,-0.16276,-0.26586,0.30273,0.12103,-0.006574,-0.14847,-0.2679
0.291,0.13234,-0.015465,-0.15743,-0.25346,0.29685,0.11063,-0.01296,-0.1616,-0.27934,0.31438,0.12232,-0.032166,-0.14657,-0.26431,0.31271,0.14904,-0.018805,-0.1449,-0.23509,0.3077,0.1148,-0.013795,-0.15074,-0.26515
0.30781,0.14065,-0.017327,-0.13148,-0.26908,0.26602,0.14779,-0.020385,-0.15696,-0.265,0.31902,0.14065,0.0081539,-0.13148,-0.26908,0.29456,0.1325,-0.029558,-0.13454,-0.27519,0.27519,0.13658,-0.029558,-0.16715,-0.27213
0.2674,0.1361,-0.025497,-0.16802,-0.26116,0.31229,0.13498,0.0081698,-0.13772,-0.26902,0.30219,0.12376,-0.026619,-0.14333,-0.27351,0.2775,0.14171,-0.023252,-0.16577,-0.26229,0.31341,0.13723,0.010414,-0.13996,-0.26902
0.30313,0.16689,-0.011747,-0.14497,-0.24791,0.29708,0.1245,-0.023858,-0.15102,-0.26607,0.30616,0.1245,-0.026886,-0.1268,-0.27818,0.29405,0.14266,-0.014775,-0.14497,-0.25396,0.29405,0.10936,-0.023858,-0.17524,-0.27213
0.30204,0.12663,-0.031799,-0.13648,-0.28359,0.30204,0.14926,0.0049793,-0.13648,-0.24681,0.28789,0.12663,-0.0035081,-0.14779,-0.28925,0.28506,0.1238,-0.037458,-0.13648,-0.28642,0.29355,0.13795,0.0049793,-0.14214,-0.26662
0.28939,0.13523,0.003374,-0.14787,-0.26616,0.28939,0.11778,-0.026682,-0.14497,-0.28361,0.26612,0.14105,-0.032499,-0.13818,-0.27876,0.3049,0.14493,0.017917,-0.14303,-0.26034,0.31557,0.13038,-0.012139,-0.14497,-0.27682
0.27228,0.14736,-0.0011313,-0.15905,-0.26275,0.30763,0.14736,0.015367,-0.12841,-0.27218,0.30292,0.13557,-0.01763,-0.14255,-0.27925,0.27228,0.13557,-0.01763,-0.16848,-0.27925,0.29113,0.11672,0.0012256,-0.14019,-0.2769
0.29085,0.14394,-0.01549,-0.15421,-0.25681,0.29711,0.10878,-0.014045,-0.15855,-0.27896,0.30674,0.12564,-0.042945,-0.14361,-0.26885,0.29567,0.15598,-0.0048937,-0.14361,-0.24765,0.30626,0.11649,0.0018496,-0.14795,-0.27174
0.30257,0.13667,-0.02054,-0.13035,-0.27255,0.27413,0.1422,-0.01343,-0.15405,-0.26228,0.32706,0.13667,0.0086901,-0.13035,-0.27255,0.29704,0.12956,-0.02291,-0.13667,-0.28203,0.26465,0.1343,-0.01896,-0.16669,-0.27018
0.28648,0.1389,-0.016896,-0.13012,-0.27624,0.28938,0.1481,-0.014961,-0.15963,-0.26414,0.32761,0.1331,0.0043934,-0.13786,-0.26269,0.3097,0.11761,-0.030444,-0.14512,-0.27189,0.27051,0.1331,-0.025605,-0.16641,-0.25689
0.26607,0.14052,-0.017097,-0.16135,-0.26821,0.29546,0.1325,0.01496,-0.14265,-0.26821,0.29279,0.12716,-0.02244,-0.13998,-0.28691,0.27409,0.14853,-0.011754,-0.16135,-0.28157,0.30615,0.1512,0.01496,-0.13464,-0.26821
0.29104,0.11863,-0.0058072,-0.15488,-0.25987,0.31307,0.12771,-0.026547,-0.1484,-0.27543,0.304,0.15623,-0.0058072,-0.1471,-0.24173,0.29233,0.11734,-0.010992,-0.16265,-0.26247,0.31178,0.11734,-0.036917,-0.14062,-0.27024
0.30029,0.15424,-0.013729,-0.12875,-0.27298,0.26925,0.14146,-0.017381,-0.15979,-0.26568,0.27838,0.12137,0.0045277,-0.14883,-0.29671,0.31307,0.14146,-0.0027751,-0.13423,-0.26202,0.28569,0.1378,-0.013729,-0.16526,-0.26568
0.3199,0.14764,0.0035153,-0.11249,-0.25662,0.30232,0.14061,-0.014061,-0.1371,-0.26717,0.27771,0.13358,-0.014061,-0.15819,-0.25662,0.29177,0.14061,-0.021092,-0.16171,-0.27068,0.28123,0.11952,-0.035153,-0.16522,-0.28826
0.29094,0.14556,-0.037141,-0.15523,-0.27053,0.29428,0.10991,-0.013747,-0.16581,-0.2644,0.32436,0.14389,-0.0087339,-0.12626,-0.2644,0.28481,0.14946,-0.027672,-0.14631,-0.2644,0.29651,0.11715,0.00017824,-0.15523,-0.25716
0.29821,0.15047,-0.0090479,-0.14764,-0.2444,0.28514,0.11255,-0.0077404,-0.16072,-0.26663,0.30867,0.13216,-0.036505,-0.15549,-0.28232,0.29821,0.15831,-0.0051254,-0.14241,-0.25617,0.29298,0.11386,-0.0038179,-0.16333,-0.26924
0.31248,0.11002,-0.020648,-0.14773,-0.27839,0.28233,0.13371,-0.035007,-0.14126,-0.27768,0.31033,0.13946,0.010942,-0.14629,-0.25326,0.31679,0.11361,-0.014187,-0.14342,-0.27337,0.27802,0.14233,-0.022802,-0.1348,-0.26116
0.29395,0.11888,0.00075935,-0.149,-0.26923,0.29606,0.1115,-0.029826,-0.14162,-0.284,0.27181,0.13576,-0.021388,-0.1606,-0.26712,0.31821,0.13259,0.008142,-0.13529,-0.25658,0.3161,0.13576,-0.020334,-0.13318,-0.27134
0.29231,0.11575,-0.039253,-0.1532,-0.28459,0.27896,0.12909,-0.024882,-0.16038,-0.262,0.32926,0.12499,-0.0064054,-0.13061,-0.26611,0.30462,0.14141,-0.024882,-0.13472,-0.26611,0.29231,0.15065,-0.012564,-0.14396,-0.24969
0.30571,0.11884,-0.021321,-0.13387,-0.26978,0.2866,0.12521,-0.040433,-0.14449,-0.26553,0.27173,0.13795,-0.029815,-0.16785,-0.25916,0.3227,0.13795,-0.0043321,-0.15086,-0.25279,0.30571,0.15706,-0.01495,-0.14661,-0.26766
0.27923,0.14429,-0.016434,-0.13161,-0.27686,0.3119,0.13656,0.015368,-0.14536,-0.25795,0.30588,0.12281,-0.012136,-0.15052,-0.28718,0.26806,0.13312,-0.026748,-0.14536,-0.2846,0.29471,0.12882,0.010211,-0.15052,-0.26569
0.2967,0.12076,-0.011196,-0.14915,-0.2851,0.2847,0.17274,-0.017194,-0.12916,-0.25711,0.2807,0.13875,-0.013196,-0.16115,-0.26111,0.2927,0.12276,-0.011196,-0.14915,-0.2971,0.2847,0.15875,-0.011196,-0.13116,-0.26911
0.2992,0.1679,-0.0049918,-0.13109,-0.25718,0.2823,0.1406,-0.010192,-0.15969,-0.26888,0.294,0.1289,-0.001092,-0.15189,-0.28968,0.2862,0.1653,-0.017991,-0.13499,-0.26498,0.2667,0.1289,-0.021891,-0.16749,-0.27798
0.2997,0.13053,0.019232,-0.12545,-0.26569,0.30415,0.13053,-0.018609,-0.12991,-0.28572,0.26631,0.14166,-0.018609,-0.15884,-0.27459,0.29748,0.13053,0.0081025,-0.13658,-0.27459,0.29302,0.12608,-0.023061,-0.14994,-0.28572
0.31565,0.13542,-0.022671,-0.13808,-0.27641,0.26901,0.14965,-0.0076518,-0.15784,-0.26139,0.30854,0.13542,0.017643,-0.13571,-0.26456,0.29905,0.12594,-0.023461,-0.14045,-0.2772,0.26901,0.14017,-0.022671,-0.16812,-0.2693
0.3021,0.11591,-0.036425,-0.1346,-0.29201,0.29194,0.14638,0.0058903,-0.14644,-0.26662,0.28856,0.1176,-0.00088016,-0.15152,-0.28524,0.29194,0.12776,-0.016114,-0.12613,-0.28355,0.28856,0.14807,0.010968,-0.1346,-0.26154
0.28198,0.16657,-0.027698,-0.14118,-0.27582,0.27813,0.14734,-0.021927,-0.16234,-0.28159,0.29929,0.11656,0.0011541,-0.14887,-0.28159,0.29929,0.14926,0.005001,-0.13733,-0.25851,0.2839,0.1281,-0.0026928,-0.16042,-0.25659
0.30081,0.14833,-0.012291,-0.15662,-0.25905,0.29033,0.11574,-0.012291,-0.16826,-0.27069,0.30663,0.12273,-0.036734,-0.14265,-0.28465,0.3043,0.15182,-0.00065181,-0.13916,-0.24392,0.29033,0.11574,-0.00065181,-0.16244,-0.25672
