3.8254,11.35
-1.0155,15.626
-3.1719,8.0103
3.4722,8.158
-2.7877,13.628
-1.3026,8.3999
4.2893,6.1363
-0.41453,11.884
0.64508,9.7398
-0.75173,10.151
-4.2534,15.997
-2.3818,7.9681
4.8513,11.025
-0.23341,4.85
0.98523,12.643
2.416,13.676
-3.2847,10.065
-0.097784,8.8487
0.013172,11.855
1.031,9.4047
1.7979,12.006
-0.94319,6.9041
-0.9638,6.612
-3.5588,5.5465
-1.9232,10.164
4.3836,9.8001
1.5545,10.4
1.8949,11.291
-3.8265,11.573
-1.9273,8.6248
-3.3241,10.61
2.5436,10.133
-0.91743,9.3616
0.16718,12.143
0.21465,11.546
-2.9169,10.258
1.5652,1.6647
0.20609,7.7562
1.1186,8.4496
3.238,12.951
-0.67627,10.727
3.9947,11.549
-6.214,9.2166
1.33,14.475
-4.5767,13.418
-2.6979,9.0402
-5.3542,11.889
1.1044,9.646
-2.7003,6.6215
-0.41805,7.7995
0.057328,8.0986
-3.6511,11.219
-1.2964,9.0945
5.6575,3.905
-3.3022,10.348
2.253,10.372
-1.4624,10.444
2.7158,9.7813
1.8341,14.107
2.7215,7.5072
1.7382,8.0234
-3.8276,7.7912
-0.98136,11.123
-0.012216,8.2103
0.87723,12.894
-0.88383,12.624
-1.5389,9.9138
-1.0903,13.373
-2.4665,13.091
-0.49896,10.677
-6.1764,10.832
2.3579,14.229
-1.439,16.682
-3.7063,11.063
5.2081,7.6081
1.6076,5.5035
4.1794,9.2087
2.6564,8.7029
-2.4482,10.612
-0.34058,8.7587
-0.36304,7.7726
0.16241,9.9493
1.5636,9.5988
2.2423,7.356
0.6139,12.408
3.5151,10.178
1.4465,8.9227
-0.7256,7.8188
-2.6775,9.2239
-1.9509,9.7294
-5.6973,9.3948
0.21745,7.8527
0.12535,11.456
-0.81703,8.1948
2.7645,8.1479
3.7653,10.371
-2.3224,10.62
0.099217,14.019
-0.9812,9.7908
-0.074726,9.685
0.35661,9.9494
1.4616,13.48
-0.36821,8.4947
1.4035,12.486
-0.55653,12.534
-0.34239,4.1242
-3.265,8.2815
1.8894,12.595
0.34356,15.507
-1.2884,9.2555
0.28577,12.35
-3.2662,13.239
1.0804,12.29
0.82713,10.041
-0.89951,11.23
-2.3119,9.4566
-0.9433,6.5178
-4.72,6.6817
-4.0584,7.2498
-2.5505,16.092
0.84443,9.7403
1.7918,12.745
2.6149,11.466
0.91545,9.6123
-2.2791,9.6497
-2.9575,11.622
-0.41428,10.262
-3.7919,9.2254
-0.22117,8.1578
-1.4049,7.6187
1.7983,13.454
-0.27665,11.039
-0.70245,10.335
-1.0039,14.454
3.3861,7.2695
2.1132,11.497
2.9171,11.865
-0.20593,6.7648
-0.84888,11.884
-4.2586,13.015
-4.9034,8.0868
1.0772,10.288
-0.81499,8.3178
-2.2617,8.1129
1.4465,10.097
-0.76123,11.044
0.40877,9.7918
-1.78,15.811
2.1977,9.2099
-4.2982,14.119
0.035395,5.836
-2.3537,13.253
2.0796,7.6507
0.5734,8.6835
3.6413,11.106
1.6562,12.005
-1.3724,11.065
0.031556,12.31
1.4083,9.9893
1.4529,9.1682
-3.0553,10.272
2.25,7.7807
4.6252,11.416
1.717,8.895
1.7744,6.7651
-6.315,10.612
-0.29478,8.8526
-3.4042,14.661
1.7266,8.818
-1.8062,11.647
-0.79252,13.331
-2.0504,4.5345
2.0108,7.7253
-2.261,10.756
2.0631,12.575
1.6316,10.825
-0.74498,5.7458
1.3916,11.112
-4.1264,13.818
5.4854,5.8591
0.21431,4.9952
-2.3962,9.2734
1.6735,15.043
1.2015,12.323
0.77475,13.647
2.5859,12.267
-1.6163,11.038
3.3978,10.416
0.089516,9.4957
-0.45511,9.3505
0.25432,3.6808
-3.3913,5.4823
-0.91957,12.409
-1.1895,12.445
-3.6537,8.1165
0.36544,8.6742
1.8616,8.7919
-2.2847,10.927
-1.6976,7.236
2.4739,5.8
0.27469,9.2159
-0.9184,8.1756
-1.2262,11.319
-2.3035,9.2784
2.9023,14.686
-2.1175,10.039
2.6815,12.974
1.6077,10.026
-1.0913,9.1256
0.081154,5.8895
0.12883,11.168
-0.7742,8.8419
2.8712,10.321
2.965,11.498
-0.73269,12.98
0.50318,9.8087
2.0848,5.4411
2.8914,6.4312
-2.0388,8.3962
-3.5525,10.027
-2.4543,8.7844
6.1462,11.994
-0.2629,13.1
-2.1088,10.929
-0.80974,9.3295
1.5582,7.1304
2.1776,11.647
-2.7734,6.2576
1.7367,11.744
-1.0968,11.127
4.9632,8.8637
0.62554,10.206
-0.27482,9.4678
0.10487,8.7838
1.6005,10.539
0.74077,12.093
1.8335,9.6393
-0.76399,9.0249
2.7403,9.5635
4.43,9.0542
0.98959,11.486
-0.70163,12.002
-2.4962,12.546
-0.36253,7.52
2.9316,12.592
0.4275,9.0813
2.7512,13.558
-2.3792,13.67
-5.9579,5.6697
3.9748,9.1931
2.8307,12.268
-0.94148,10.039
2.0778,10.885
2.0796,6.1281
5.9058,10.508
5.02,12.838
0.75423,11.688
0.25955,11.723
0.77719,5.7647
-3.9949,11.132
4.052,8.9209
-2.0347,11.437
2.2447,7.0029
2.7089,10.736
1.8733,7.6431
-1.5727,8.9669
-1.5916,15.204
-4.1811,6.5897
6.0541,16.36
4.93,15.874
8.1472,15.253
6.6854,14.343
3.7389,15.847
8.0755,15.462
4.757,15.663
4.6708,16.622
6.9057,16.643
7.6711,16.159
6.2569,15.344
4.3783,18.067
4.933,16.1
5.4707,16.175
4.6096,16.063
7.949,14.664
7.3661,15.51
4.5877,16.585
5.4345,16.062
2.6473,16.233
5.6319,14.063
6.787,14.309
7.4312,15.453
2.855,16.371
6.8761,14.618
4.0764,15.645
4.5076,15.884
7.4471,13.107
7.5529,15.361
5.5623,16.773
7.0619,12.452
6.372,17.329
5.1134,15.02
7.8048,15.704
5.1426,13.876
6.1568,17.231
6.6868,13.516
6.7734,15.375
6.0915,16.549
6.0032,14.876
5.175,17.047
4.4848,17.666
6.8205,15.682
5.6318,16.288
4.4165,16.626
7.2589,15.564
4.6641,17.039
7.7822,17.13
6.1765,15.198
4.3209,17.136
6.9482,15.703
5.6483,15.32
4.594,14.678
3.3041,17.599
7.7041,14.754
6.9176,14.351
4.6652,14.528
4.9442,16.578
6.5813,13.093
3.5488,17.929
7.9867,12.52
10.006,12.652
6.7381,14.479
6.9852,16.474
4.8574,13.654
7.693,12.93
8.3249,15.78
6.4149,14.077
7.3346,14.109
8.786,13.105
5.4052,16.68
5.8762,14.525
6.4193,15.115
6.4317,15.618
5.9849,15.412
5.9583,16.149
5.305,16.347
3.9681,16.568
5.5896,14.657
4.9287,17.112
4.5377,16.375
5.5131,17.559
8.8048,14.287
7.3246,15.531
2.5742,18.513
5.4398,14.5
4.8591,17.29
6.3376,14.247
4.8197,18.307
5.6644,14.639
6.1075,14.528
4.7951,15.539
6.1657,14.42
7.8074,14.105
4.8978,15.998
6.7864,14.156
6.0298,16.979
8.0838,12.532
6.3048,15.576
5.3129,16.619
8.0925,12.296
6.846,15.34
5.7959,14.664
7.8498,15.056
8.2418,14.268
5.4186,16.187
5.0573,15.64
6.5472,14.517
4.5803,18.35
5.3018,16.353
3.57,13.93
6.1017,15.139
6.8172,14.994
5.666,14.243
3.7596,16.595
5.2192,15.203
6.1847,16.72
8.3681,14.539
5.226,16.074
6.6678,14.974
6.2656,14.92
7.4138,14.637
5.9974,13.541
4.2466,16.028
5.4506,16.573
7.4542,13.495
8.4808,15.507
3.9677,17.006
6.0791,15.18
5.4773,15.968
7.9764,14.802
6.7659,16.459
4.5726,15.094
6.7715,14.566
6.5085,15.171
5.9167,14.84
7.8629,14.891
3.3436,16.937
6.6907,17.479
3.9736,16.468
5.516,15.636
5.7993,15.874
6.5283,15.968
5.8597,16.751
5.8595,14.739
6.8242,15.896
4.1171,16.722
7.5337,13.879
4.5426,17.265
6.9419,15.506
10.545,11.847
9.3207,9.4124
7.0969,7.7438
8.7353,7.6944
7.8393,10.397
6.8251,9.2556
9.0677,10.821
8.1492,8.7303
9.9976,10.891
6.6854,11.305
6.7893,9.107
8.4557,12.665
7.8207,7.7305
6.7216,12.197
9.6874,11.833
8.1948,10.597
8.251,11.856
6.2286,9.4678
7.4013,7.5324
8.2732,10.847
10.864,8.8051
6.3065,8.9005
6.8856,10.286
7.8167,10.084
7.8539,10.787
8.1584,11.757
5.9232,12.038
10.51,10.019
6.7,8.4899
9.8639,11.277
7.8777,10.192
10.692,9.1957
5.7591,10.388
6.8958,8.7206
6.6209,9.3058
7.6545,10.63
7.9059,13.139
9.6391,9.5308
8.218,14.229
7.905,8.0671
8.0422,11.556
5.7747,6.2175
7.8436,13.099
10.13,12.245
8.6329,12.793
11.73,9.8915
9.004,11.735
6.8147,10.362
6.6974,8.9731
10.624,11.921
9.5235,9.6617
6.0651,8.9291
4.6789,9.4018
6.6135,10.187
9.8709,8.3299
7.6782,8.4775
7.3393,11.521
8.409,8.5038
6.5963,9.1385
9.7558,9.4024
7.6386,11.828
8.215,10.902
7.0008,9.1129
8.6984,9.4699
9.4452,8.7264
7.8568,9.6034
5.945,9.2398
6.673,11.703
8.3271,8.9896
7.5815,8.2401
9.6247,9.2866
6.3567,6.3118
8.9471,10.61
8.3278,11.847
9.144,9.1901
5.9042,6.8374
6.8587,9.6783
9.2028,11.404
6.9128,8.5792
9.6802,9.8566
8.0947,8.1938
9.1816,9.1601
10.078,10.609
8.535,9.8726
6.7218,9.5596
6.7406,10.148
9.3658,9.537
8.583,10.438
7.1527,9.1552
8.2625,10.433
6.4053,8.2274
8.8538,13.376
6.1128,8.0864
6.0564,11.403
11.047,9.4118
9.4028,7.8263
10.654,8.9927
7.8444,9.6619
7.9401,9.9275
9.6703,8.8961
7.4216,8.1057
6.3204,12.585
6.4993,10.236
7.8599,11.029
9.2529,8.1864
7.6267,8.8601
7.688,8.7935
8.8017,12.014
5.5158,8.9719
9.1807,12.711
9.9615,8.9468
8.3119,10.622
7.3214,11.19
10.835,13.514
9.8758,9.1766
8.8685,10.557
7.9689,9.2339
8.1557,10.567
6.9793,8.9059
8.019,10.48
6.182,8.6865
7.0209,9.4265
6.1021,10.608
7.8876,9.1763
7.9725,8.4128
10.026,11.099
7.4616,10.341
5.4387,6.2815
8.621,11.32
8.5771,10.849
9.0329,11.467
5.8894,10.086
6.0223,8.9997
9.1245,9.5619
8.9792,10.629
9.9036,9.0662
5.5837,11.095
8.8599,11.54
5.8182,9.922
7.8146,10.706
7.678,11.8
7.6514,8.9099
9.9967,9.7676
8.7798,10.025
8.2105,8.7111
8.6717,8.9235
7.0541,12.42
4.7972,12.223
7.0226,10.503
6.3534,8.3114
6.3401,5.2578
9.7828,4.0385
9.8485,5.0634
8.4222,3.4904
10.676,3.7232
8.6076,4.5665
9.3241,5.3747
8.842,4.9676
6.9117,6.1757
6.6728,6.164
7.3711,3.9231
7.5473,5.2827
6.3549,4.3111
7.7254,5.9186
6.4049,2.9627
7.7946,4.8591
7.3764,3.7003
8.3275,6.2234
5.817,6.2883
6.0227,3.8011
7.7322,5.3561
7.8,5.5186
4.4766,4.439
7.1035,4.9358
7.7254,3.8021
8.8745,4.9381
7.8087,6.4851
8.9609,3.8193
7.5341,6.9707
7.544,4.5081
8.5411,6.1625
8.4384,3.4506
7.8769,4.5754
8.8237,4.8466
9.8684,4.8825
8.7557,2.6953
7.6813,5.1323
6.775,7.2473
6.633,5.8471
8.5367,6.8737
7.8604,4.8779
9.2009,4.0763
8.1684,4.5773
7.6961,4.0774
6.7368,4.4011
9.2082,2.7248
10.548,5.855
10.11,7.5204
7.4665,4.8111
7.5537,4.8099
6.7491,6.0686
7.9035,4.9522
6.2508,5.2925
6.5663,3.901
8.8677,4.6378
9.2162,4.1948
8.0759,3.4488
8.6108,6.6585
9.5042,6.057
8.1206,2.6351
8.3493,4.8452
9.3527,3.6928
8.8893,4.972
8.3628,5.0337
8.0134,6.8498
7.614,4.0945
6.0591,5.4724
8.8461,5.9578
9.2098,5.2051
8.5112,4.4217
8.238,5.5061
7.252,6.3359
7.1497,4.0224
8.3515,5.2945
6.5854,6.4253
7.0528,3.4983
9.4438,4.7227
8.791,5.5848
8.7312,5.2865
8.0221,4.4267
6.7837,4.073
5.9648,4.5168
7.0061,6.9426
5.8931,4.9208
8.4453,3.47
6.5532,5.2656
8.9646,6.7678
6.4496,5.8165
8.026,5.3806
7.2176,4.723
8.888,4.1246
9.1315,6.8525
7.1878,4.7995
7.9211,4.4514
9.5221,5.3188
7.6781,4.9154
9.0977,4.2289
8.4954,6.2359
6.3558,5.3288
7.773,6.1017
7.1611,3.7658
9.2299,5.2638
7.7126,6.1959
9.5199,4.5079
7.3183,6.6629
8.4996,4.44
8.0577,4.2751
5.9687,4.4042
8.4932,4.5467
6.4028,5.0749
8.9207,4.6424
8.3067,8.0192
10.149,4.238
6.3668,5.4492
7.9297,5.8955
6.6137,3.849
9.7549,3.5269
7.8307,2.0147
7.4066,4.5896
8.3019,5.63
7.5919,6.7817
9.6006,4.3809
7.446,5.1042
8.0417,3.9167
8.5032,4.7749
8.3606,5.609
7.3512,4.0039
8.1151,3.9949
8.5605,2.7475
6.6966,4.9045
6.967,6.3968
8.0379,3.1781
9.0949,5.9452
7.8487,6.0349
9.918,5.0394
10.562,4.9459
6.729,5.1981
10.235,4.486
6.7383,5.3603
7.8337,7.4905
6.338,5.0303
9.5132,5.5159
9.0324,4.7112
9.655,5.8111
8.0592,7.7276
6.4553,5.9475
6.9213,3.7458
7.9751,5.2088
7.672,4.2821
9.9491,4.6962
6.0273,2.7039
2.5842,-0.78145
5.7519,0.47164
4.452,1.9292
3.557,1.993
4.4305,1.5071
5.2321,1.8874
4.9632,2.6111
3.6292,2.2756
4.4179,1.6762
4.4792,-0.48542
2.9793,1.0587
2.8691,0.64368
5.6092,2.3089
3.363,0.11844
3.0394,0.3385
4.061,1.9288
3.5465,0.30538
4.6585,2.7777
5.3741,3.2067
6.7261,3.2503
3.5128,1.0614
4.1428,1.4461
4.3823,1.909
6.1577,1.6063
3.2885,0.21748
2.8531,0.95509
3.7459,-0.38113
4.4149,1.0952
4.545,2.4881
3.4911,0.85152
4.9162,1.7267
3.3442,1.6568
1.6734,-2.3434
2.9725,1.3228
4.2737,0.45274
3.0906,1.3083
3.103,0.26266
3.8391,1.6007
2.5103,-0.23146
3.1482,1.7115
3.6749,0.4472
7.4118,2.7659
4.5169,1.7403
3.8392,0.59034
2.869,-0.84236
5.3118,1.1962
3.754,0.29525
3.3305,0.26089
3.4236,0.89959
4.097,1.388
5.4443,2.1721
5.9857,0.82952
4.5255,2.1894
6.4821,2.5475
2.5037,-0.26736
3.2723,-0.74829
5.2647,2.9785
4.9823,1.9932
4.5307,2.1288
3.2855,-0.25645
4.2492,0.68574
4.5177,1.5426
6.1245,2.5263
6.3739,1.2984
3.5542,-0.0022266
3.7198,0.029747
4.1068,3.4136
4.0324,0.82365
0.8916,-2.3199
2.5421,-0.25073
3.4496,1.6582
1.6742,-1.4661
4.3976,0.42371
3.5821,1.2752
4.2244,0.39566
3.5344,0.84822
5.3301,3.1485
4.2962,0.97311
4.5265,2.6396
1.9458,-0.82631
4.0039,-0.24192
3.496,0.33842
4.2107,1.7528
2.7814,-1.5106
1.9983,-1.1069
4.1747,1.1189
3.7146,0.83475
4.4816,1.2615
6.4752,2.8782
3.5114,-0.65291
3.4455,-1.0671
4.9059,2.0976
4.8721,3.3228
4.8875,1.8409
3.9198,1.4001
4.0987,0.32329
7.5998,2.6613
2.8802,-0.2179
2.6282,-0.35153
5.3251,0.68987
3.5844,-0.11138
3.8659,1.2591
4.248,0.83132
3.8687,0.40169
3.4682,1.1039
2.2245,-0.51693
1.092,-1.131
2.8433,-0.60014
2.9478,-1.918
4.0178,-0.57519
3.5953,1.4054
3.6495,1.6674
5.484,2.8456
6.3761,1.4142
4.855,-0.12005
1.7236,1.4305
5.1145,1.5061
3.5039,3.6424
2.4687,0.41788
4.3944,3.3112
4.4694,1.2431
4.3501,1.5798
2.1938,-0.23313
5.1663,1.7788
3.8823,2.0892
2.8914,0.06098
4.9069,1.5342
2.7353,0.83025
4.3703,1.1658
4.5317,-0.39911
1.5195,-1.7626
1.3833,-0.76994
2.9553,-0.75538
4.8226,2.181
5.748,1.1364
3.9291,2.1525
3.9835,1.4679
4.0494,1.8999
3.5884,-0.052606
3.632,0.52051
3.5126,1.4081
5.8236,2.8078
2.0913,-0.78497
4.5693,2.3352
4.2812,1.8393
4.4875,1.7545
3.3297,-0.76577
4.1073,1.4779
5.2182,3.0578
